"siteid","collectionunitid","sampleid","datasetid","analysisunitid","geochronid","geochrontypeid","agetypeid","age","errorolder","erroryounger","infinite","delta13c","labnumber","materialdated","notes","depenvtid","sitename","rejected"
4781,5829,117352,9905,82490,9509,"Carbon-14","Radiocarbon years BP",1310,180,180,FALSE,NA,"A-817","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117353,9905,82490,9510,"Carbon-14","Radiocarbon years BP",1430,110,110,FALSE,NA,"A-741-1","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117354,9905,82490,9511,"Carbon-14","Radiocarbon years BP",1370,130,130,FALSE,NA,"A-601","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117355,9905,82491,9512,"Carbon-14","Radiocarbon years BP",1050,100,100,FALSE,NA,"A-604","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117356,9905,82491,9513,"Carbon-14","Radiocarbon years BP",1010,100,100,FALSE,NA,"A-603","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117357,9905,82491,9514,"Carbon-14","Radiocarbon years BP",220,110,110,FALSE,NA,"A-598","charcoal","Date rejected by author.",1,"Snaketown [U:13:1]",TRUE
4781,5829,117358,9905,82494,9515,"Carbon-14","Radiocarbon years BP",1130,70,70,FALSE,NA,"SI-187","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117359,9905,82494,9516,"Carbon-14","Radiocarbon years BP",1340,100,100,FALSE,NA,"A-734","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117360,9905,82494,9517,"Carbon-14","Radiocarbon years BP",1240,160,160,FALSE,NA,"A-731","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117361,9905,82494,9518,"Carbon-14","Radiocarbon years BP",1050,100,100,FALSE,NA,"A-596","charcoal","Sample located in lower portion of analysis unit.",1,"Snaketown [U:13:1]",FALSE
4781,5829,117362,9905,82496,9519,"Carbon-14","Radiocarbon years BP",1580,105,105,FALSE,NA,"GX-328","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117363,9905,82496,9520,"Carbon-14","Radiocarbon years BP",1260,70,70,FALSE,NA,"SI-189","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117364,9905,82496,9521,"Carbon-14","Radiocarbon years BP",990,70,70,FALSE,NA,"SI-188","plant matter","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117365,9905,82496,9522,"Carbon-14","Radiocarbon years BP",920,120,120,FALSE,NA,"A-599","plant matter","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117366,9905,82498,9523,"Carbon-14","Radiocarbon years BP",2375,110,110,FALSE,NA,"GX-329","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117367,9905,82498,9524,"Carbon-14","Radiocarbon years BP",1400,120,120,FALSE,NA,"A-818","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117368,9905,82498,9525,"Carbon-14","Radiocarbon years BP",1710,110,110,FALSE,NA,"A-816","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117369,9905,82498,9526,"Carbon-14","Radiocarbon years BP",1150,120,120,FALSE,NA,"A-815","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117370,9905,82498,9527,"Carbon-14","Radiocarbon years BP",1890,220,220,FALSE,NA,"A-873","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117371,9905,82498,9528,"Carbon-14","Radiocarbon years BP",1030,120,120,FALSE,NA,"A-689","charcoal","",1,"Snaketown [U:13:1]",FALSE
4781,5829,117372,9905,82498,9529,"Carbon-14","Radiocarbon years BP",900,120,120,FALSE,NA,"A-788","plant matter","",1,"Snaketown [U:13:1]",FALSE
4782,5830,119173,9906,82501,11330,"Carbon-14","Radiocarbon years BP",10500,40,40,FALSE,NA,"CAMS-74657","XAD-resin-purified hydrolyzate from KOH-extracted gelatin from Bison bone","",78,"Folsom",FALSE
4784,5832,680025,61399,82503,52536,"Carbon-14","Radiocarbon years BP",2030,50,50,FALSE,NA,"DIC-1617","wood charcoal",NA,1,"Black Mesa D:7:0236",FALSE
4784,5832,680026,61399,82503,52537,"Carbon-14","Radiocarbon years BP",2080,55,55,FALSE,NA,"DIC-1613","wood charcoal",NA,1,"Black Mesa D:7:0236",FALSE
4784,5832,680027,61399,82503,52538,"Carbon-14","Radiocarbon years BP",2020,55,55,FALSE,NA,"DIC-1615","wood charcoal",NA,1,"Black Mesa D:7:0236",FALSE
4784,5832,680028,61399,82503,52539,"Carbon-14","Radiocarbon years BP",1910,60,60,FALSE,NA,"DIC-1610","wood charcoal",NA,1,"Black Mesa D:7:0236",FALSE
4784,5832,680029,61399,82503,52540,"Carbon-14","Radiocarbon years BP",2070,60,60,FALSE,NA,"DIC-1611","wood charcoal",NA,1,"Black Mesa D:7:0236",FALSE
4784,5832,680030,61399,82503,52541,"Carbon-14","Radiocarbon years BP",2010,60,60,FALSE,NA,"DIC-1614","wood charcoal and corncob",NA,1,"Black Mesa D:7:0236",FALSE
4784,5832,680031,61399,82503,52542,"Carbon-14","Radiocarbon years BP",1990,60,60,FALSE,NA,"DIC-1616","wood charcoal",NA,1,"Black Mesa D:7:0236",FALSE
4784,5832,680032,61399,82503,52543,"Carbon-14","Radiocarbon years BP",1950,65,65,FALSE,NA,"DIC-1612","wood charcoal",NA,1,"Black Mesa D:7:0236",FALSE
4785,5833,680033,61400,82504,52544,"Carbon-14","Radiocarbon years BP",2070,60,60,FALSE,NA,"Beta-3356","wood charcoal",NA,1,"Black Mesa D:7:0239",FALSE
4785,5833,680034,61400,82504,52545,"Carbon-14","Radiocarbon years BP",2230,60,60,FALSE,NA,"Beta-4506","wood charcoal",NA,1,"Black Mesa D:7:0239",FALSE
4785,5833,680035,61400,82504,52546,"Carbon-14","Radiocarbon years BP",2380,60,60,FALSE,NA,"Beta-4507","wood charcoal",NA,1,"Black Mesa D:7:0239",FALSE
4785,5833,680036,61400,82504,52547,"Carbon-14","Radiocarbon years BP",2165,80,80,FALSE,NA,"Uga-3902","wood charcoal",NA,1,"Black Mesa D:7:0239",FALSE
4785,5833,680037,61400,82504,52548,"Carbon-14","Radiocarbon years BP",2245,80,80,FALSE,NA,"Uga-3904","wood charcoal",NA,1,"Black Mesa D:7:0239",FALSE
4785,5833,680038,61400,82504,52549,"Carbon-14","Radiocarbon years BP",2395,80,80,FALSE,NA,"Uga-4243","wood charcoal",NA,1,"Black Mesa D:7:0239",FALSE
4785,5833,680039,61400,82504,52550,"Carbon-14","Radiocarbon years BP",1970,95,95,FALSE,NA,"Uga-3903","wood charcoal",NA,1,"Black Mesa D:7:0239",FALSE
4785,5833,680040,61400,82504,52551,"Carbon-14","Radiocarbon years BP",2120,100,100,FALSE,NA,"Uga-3905","wood charcoal",NA,1,"Black Mesa D:7:0239",FALSE
4785,5833,680041,61400,82504,52552,"Carbon-14","Radiocarbon years BP",2320,120,120,FALSE,NA,"Uga-3906","wood charcoal",NA,1,"Black Mesa D:7:0239",FALSE
4786,5834,680042,61401,82505,52553,"Carbon-14","Radiocarbon years BP",2460,60,60,FALSE,NA,"Beta-3962","wood charcoal",NA,1,"Black Mesa D:7:0310",FALSE
4787,5835,680043,61402,82506,52554,"Carbon-14","Radiocarbon years BP",2070,50,50,FALSE,NA,"DIC-1605","wood ash",NA,1,"Black Mesa D:7:0713",FALSE
4787,5835,680044,61402,82506,52555,"Carbon-14","Radiocarbon years BP",1940,50,50,FALSE,NA,"DIC-1606","wood charcoal",NA,1,"Black Mesa D:7:0713",FALSE
4787,5835,680045,61402,82506,52556,"Carbon-14","Radiocarbon years BP",1940,55,55,FALSE,NA,"DIC-1607","wood charcoal",NA,1,"Black Mesa D:7:0713",FALSE
4787,5835,680046,61402,82506,52557,"Carbon-14","Radiocarbon years BP",1970,60,60,FALSE,NA,"DIC-1608","wood charcoal",NA,1,"Black Mesa D:7:0713",FALSE
4787,5835,680047,61402,82506,52558,"Carbon-14","Radiocarbon years BP",2270,60,60,FALSE,NA,"DIC-1609","wood charcoal",NA,1,"Black Mesa D:7:0713",FALSE
4788,5836,680048,61403,82507,52559,"Carbon-14","Radiocarbon years BP",2340,50,50,FALSE,NA,"DIC-1207","wood charcoal, pinyon and juniper",NA,1,"Black Mesa D:7:1108",FALSE
4788,5836,680049,61403,82507,52560,"Carbon-14","Radiocarbon years BP",2230,55,55,FALSE,NA,"DIC-1206","wood charcoal",NA,1,"Black Mesa D:7:1108",FALSE
4788,5836,680050,61403,82507,52561,"Carbon-14","Radiocarbon years BP",2150,65,65,FALSE,NA,"DIC-1205","wood charcoal, pinyon and juniper",NA,1,"Black Mesa D:7:1108",FALSE
4789,5837,680051,61404,82508,52562,"Carbon-14","Radiocarbon years BP",2240,50,50,FALSE,NA,"Beta-4504","wood charcoal",NA,1,"Black Mesa D:7:3013",FALSE
4789,5837,680052,61404,82508,52563,"Carbon-14","Radiocarbon years BP",2510,60,60,FALSE,NA,"Beta-4505","wood charcoal",NA,1,"Black Mesa D:7:3013",FALSE
4789,5837,680053,61404,82508,52564,"Carbon-14","Radiocarbon years BP",2465,75,75,FALSE,NA,"Uga-3982","wood charcoal",NA,1,"Black Mesa D:7:3013",FALSE
4789,5837,680054,61404,82508,52565,"Carbon-14","Radiocarbon years BP",2805,90,90,FALSE,NA,"Uga-3983","wood charcoal",NA,1,"Black Mesa D:7:3013",FALSE
4789,5837,680055,61404,82508,52566,"Carbon-14","Radiocarbon years BP",2590,90,90,FALSE,NA,"Uga-3984","wood charcoal",NA,1,"Black Mesa D:7:3013",FALSE
4790,5838,680056,61405,82509,52567,"Carbon-14","Radiocarbon years BP",2060,50,50,FALSE,NA,"Beta-3953","wood charcoal",NA,1,"Black Mesa D:7:3107",FALSE
4790,5838,680057,61405,82509,52568,"Carbon-14","Radiocarbon years BP",1990,50,50,FALSE,NA,"Beta-3954","wood charcoal",NA,1,"Black Mesa D:7:3107",FALSE
4790,5838,680058,61405,82509,52569,"Carbon-14","Radiocarbon years BP",2270,50,50,FALSE,NA,"Beta-3955","wood charcoal",NA,1,"Black Mesa D:7:3107",FALSE
4790,5838,680059,61405,82509,52570,"Carbon-14","Radiocarbon years BP",2210,50,50,FALSE,NA,"Beta-3956","unknown",NA,1,"Black Mesa D:7:3107",FALSE
4790,5838,680060,61405,82509,52571,"Carbon-14","Radiocarbon years BP",2140,50,50,FALSE,NA,"Beta-3957","wood charcoal",NA,1,"Black Mesa D:7:3107",FALSE
4790,5838,680061,61405,82509,52572,"Carbon-14","Radiocarbon years BP",1740,50,50,FALSE,NA,"Beta-4499","wood charcoal",NA,1,"Black Mesa D:7:3107",FALSE
4790,5838,680062,61405,82509,52573,"Carbon-14","Radiocarbon years BP",2060,50,50,FALSE,NA,"Beta-4502","wood charcoal",NA,1,"Black Mesa D:7:3107",FALSE
4790,5838,680063,61405,82509,52574,"Carbon-14","Radiocarbon years BP",2170,60,60,FALSE,NA,"Beta-4500","wood charcoal",NA,1,"Black Mesa D:7:3107",FALSE
4790,5838,680064,61405,82509,52575,"Carbon-14","Radiocarbon years BP",2210,60,60,FALSE,NA,"Beta-4501","unknown",NA,1,"Black Mesa D:7:3107",FALSE
4791,5839,680065,61406,82510,52576,"Carbon-14","Radiocarbon years BP",2010,60,60,FALSE,NA,"Beta-5619","wood charcoal",NA,1,"Black Mesa D:7:3141",FALSE
4791,5839,680066,61406,82510,52577,"Carbon-14","Radiocarbon years BP",1600,110,110,FALSE,NA,"Beta-5618","wood",NA,1,"Black Mesa D:7:3141",FALSE
4792,5840,680067,61407,82511,52578,"Carbon-14","Radiocarbon years BP",2380,50,50,FALSE,NA,"Beta-3963","wood charcoal",NA,1,"Black Mesa D:11:0244",FALSE
4792,5840,680068,61407,82511,52579,"Carbon-14","Radiocarbon years BP",2560,50,50,FALSE,NA,"Beta-4511","wood charcoal",NA,1,"Black Mesa D:11:0244",FALSE
4792,5840,680069,61407,82511,52580,"Carbon-14","Radiocarbon years BP",2260,60,60,FALSE,NA,"Beta-3964","wood charcoal",NA,1,"Black Mesa D:11:0244",FALSE
4792,5840,680070,61407,82511,52581,"Carbon-14","Radiocarbon years BP",2090,60,60,FALSE,NA,"Beta-3965","wood charcoal",NA,1,"Black Mesa D:11:0244",FALSE
4792,5840,680071,61407,82511,52582,"Carbon-14","Radiocarbon years BP",2320,60,60,FALSE,NA,"Beta-4509","wood charcoal",NA,1,"Black Mesa D:11:0244",FALSE
4792,5840,680072,61407,82511,52583,"Carbon-14","Radiocarbon years BP",2380,60,60,FALSE,NA,"Beta-4510","wood charcoal",NA,1,"Black Mesa D:11:0244",FALSE
4793,5841,680073,61408,82512,52584,"Carbon-14","Radiocarbon years BP",2160,60,60,FALSE,NA,"Beta-7783","wood charcoal",NA,1,"Black Mesa D:11:0449",FALSE
4793,5841,680074,61408,82512,52585,"Carbon-14","Radiocarbon years BP",2270,60,60,FALSE,NA,"Beta-7789","wood charcoal",NA,1,"Black Mesa D:11:0449",FALSE
4793,5841,680075,61408,82512,52586,"Carbon-14","Radiocarbon years BP",1970,70,70,FALSE,NA,"Beta-7784","wood charcoal",NA,1,"Black Mesa D:11:0449",FALSE
4793,5841,680076,61408,82512,52587,"Carbon-14","Radiocarbon years BP",2030,70,70,FALSE,NA,"Beta-7785","wood charcoal",NA,1,"Black Mesa D:11:0449",FALSE
4793,5841,680077,61408,82512,52588,"Carbon-14","Radiocarbon years BP",2340,70,70,FALSE,NA,"Beta-7786","wood charcoal",NA,1,"Black Mesa D:11:0449",FALSE
4793,5841,680078,61408,82512,52589,"Carbon-14","Radiocarbon years BP",2120,80,80,FALSE,NA,"Beta-10080","wood, pinyon, outer rings",NA,1,"Black Mesa D:11:0449",FALSE
4793,5841,680079,61408,82512,52590,"Carbon-14","Radiocarbon years BP",1840,120,120,FALSE,NA,"Beta-10078","charred corn",NA,1,"Black Mesa D:11:0449",FALSE
4795,5843,680080,61409,82514,52591,"Carbon-14","Radiocarbon years BP",2160,60,60,FALSE,NA,"Beta-5634","sticks and wood charcoal",NA,1,"Black Mesa D:11:2063",FALSE
4797,5845,680081,61410,82516,52592,"Carbon-14","Radiocarbon years BP",1330,50,50,FALSE,NA,"Beta-5637","wood charcoal",NA,1,"Black Mesa D:11:3131",FALSE
4797,5845,680082,61410,82516,52593,"Carbon-14","Radiocarbon years BP",1890,60,60,FALSE,NA,"Beta-5638","wood charcoal",NA,1,"Black Mesa D:11:3131",FALSE
4797,5845,680083,61410,82516,52594,"Carbon-14","Radiocarbon years BP",2090,130,130,FALSE,NA,"Beta-5636","wood charcoal",NA,1,"Black Mesa D:11:3131",FALSE
4798,5846,680084,61411,82517,52595,"Carbon-14","Radiocarbon years BP",1640,50,50,FALSE,NA,"Beta-5643","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680085,61411,82517,52596,"Carbon-14","Radiocarbon years BP",1720,60,60,FALSE,NA,"Beta-10084","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680086,61411,82517,52597,"Carbon-14","Radiocarbon years BP",2120,60,60,FALSE,NA,"Beta-10085","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680087,61411,82517,52598,"Carbon-14","Radiocarbon years BP",2060,60,60,FALSE,NA,"Beta-10086","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680088,61411,82517,52599,"Carbon-14","Radiocarbon years BP",22600,60,60,FALSE,NA,"Beta-10087","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680089,61411,82517,52600,"Carbon-14","Radiocarbon years BP",2140,60,60,FALSE,NA,"Beta-10089","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680090,61411,82517,52601,"Carbon-14","Radiocarbon years BP",2140,60,60,FALSE,NA,"Beta-10090","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680091,61411,82517,52602,"Carbon-14","Radiocarbon years BP",2050,60,60,FALSE,NA,"Beta-10091","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680092,61411,82517,52603,"Carbon-14","Radiocarbon years BP",2010,60,60,FALSE,NA,"Beta-5639","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680093,61411,82517,52604,"Carbon-14","Radiocarbon years BP",2210,60,60,FALSE,NA,"Beta-5640","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680094,61411,82517,52605,"Carbon-14","Radiocarbon years BP",2010,60,60,FALSE,NA,"Beta-5645","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680095,61411,82517,52606,"Carbon-14","Radiocarbon years BP",1850,60,60,FALSE,NA,"Beta-5647","charred wood and charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680096,61411,82517,52607,"Carbon-14","Radiocarbon years BP",1710,60,60,FALSE,NA,"Beta-5648","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680097,61411,82517,52608,"Carbon-14","Radiocarbon years BP",1970,70,70,FALSE,NA,"Beta-5642","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680098,61411,82517,52609,"Carbon-14","Radiocarbon years BP",1860,70,70,FALSE,NA,"Beta-5644","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680099,61411,82517,52610,"Carbon-14","Radiocarbon years BP",2010,70,70,FALSE,NA,"Beta-5646","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680100,61411,82517,52611,"Carbon-14","Radiocarbon years BP",1930,80,80,FALSE,NA,"Beta-10081","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680101,61411,82517,52612,"Carbon-14","Radiocarbon years BP",2530,80,80,FALSE,NA,"Beta-10088","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680102,61411,82517,52613,"Carbon-14","Radiocarbon years BP",2140,80,80,FALSE,NA,"Beta-5641","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680103,61411,82517,52614,"Carbon-14","Radiocarbon years BP",2040,100,100,FALSE,NA,"Beta-5649","wood charcoal",NA,1,"Black Mesa D:11:3133",FALSE
4798,5846,680104,61411,82517,52615,"Carbon-14","Radiocarbon years BP",1940,130,130,FALSE,NA,"Beta-10079","charred corn",NA,1,"Black Mesa D:11:3133",FALSE
4834,5882,117374,9908,82553,9531,"Carbon-14","Radiocarbon years BP",11400,150,150,FALSE,NA,"A-1683","reptile bone","",115,"Shelter Cave",FALSE
4834,5882,117375,9908,82553,9532,"Carbon-14","Radiocarbon years BP",12520,200,200,FALSE,NA,"A-1728","reptile bone","",115,"Shelter Cave",FALSE
4834,5882,117376,9908,82553,9533,"Carbon-14","Radiocarbon years BP",11850,380,380,FALSE,NA,"A-1729","plant matter","",115,"Shelter Cave",FALSE
4834,5882,117377,9908,82553,9534,"Carbon-14","Radiocarbon years BP",11560,170,170,FALSE,NA,"A-1863","reptile bone","",115,"Shelter Cave",FALSE
4834,5882,117378,9908,82553,9535,"Carbon-14","Radiocarbon years BP",11280,200,200,FALSE,NA,"A-1864","reptile bone","",115,"Shelter Cave",FALSE
4834,5882,117379,9908,82553,9536,"Carbon-14","Radiocarbon years BP",12080,410,410,FALSE,NA,"A-1865","plant matter","",115,"Shelter Cave",FALSE
4834,5882,117380,9908,82553,9537,"Carbon-14","Radiocarbon years BP",31250,2200,2200,FALSE,NA,"A-2140","plant matter","Date too old, context disturbed.",115,"Shelter Cave",TRUE
4834,5882,117381,9908,82553,9538,"Carbon-14","Radiocarbon years BP",11130,500,500,FALSE,NA,"A-2141","reptile bone","",115,"Shelter Cave",FALSE
4834,5882,117382,9908,82554,9539,"Carbon-14","Radiocarbon years BP",11330,370,370,FALSE,NA,"A-1878","Nothrotheriops shastense dung","",115,"Shelter Cave",FALSE
4834,5882,117383,9908,82555,9540,"Carbon-14","Radiocarbon years BP",12330,190,190,FALSE,NA,"A-1879","Nothrotheriops shastense dung","",115,"Shelter Cave",FALSE
4834,5882,117384,9908,82555,9541,"Carbon-14","Radiocarbon years BP",12430,250,250,FALSE,NA,"A-1880","Nothrotheriops shastense dung","",115,"Shelter Cave",FALSE
4834,11552,144285,15439,112265,14477,"Carbon-14","Radiocarbon years BP",26000,NA,NA,TRUE,NA,"A-1753","Juniperus sp","Juniperus sp. ( no element listed) 4.59g; Shelter Cave 2A",9,"Shelter Cave",FALSE
4834,11552,144286,15439,112265,14478,"Carbon-14","Radiocarbon years BP",34570,1100,1100,FALSE,NA,"AA-2075","Juniperus cf. monosperma","Juniperus cf. monosperma 80 twigs;Shelter Cave 2A",9,"Shelter Cave",FALSE
4835,5883,117385,9909,82556,9542,"Dendrochronological","Calendar years BP",641,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117386,9909,82556,9543,"Dendrochronological","Calendar years BP",617,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117387,9909,82556,9544,"Dendrochronological","Calendar years BP",681,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117388,9909,82556,9545,"Dendrochronological","Calendar years BP",603,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117389,9909,82556,9546,"Dendrochronological","Calendar years BP",698,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117390,9909,82556,9547,"Dendrochronological","Calendar years BP",649,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117391,9909,82556,9548,"Dendrochronological","Calendar years BP",639,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117392,9909,82556,9549,"Dendrochronological","Calendar years BP",683,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117393,9909,82556,9550,"Dendrochronological","Calendar years BP",662,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117394,9909,82556,9551,"Dendrochronological","Calendar years BP",614,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117395,9909,82556,9552,"Dendrochronological","Calendar years BP",603,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117396,9909,82556,9553,"Dendrochronological","Calendar years BP",577,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117397,9909,82556,9554,"Dendrochronological","Calendar years BP",630,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117398,9909,82556,9555,"Dendrochronological","Calendar years BP",631,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117399,9909,82556,9556,"Dendrochronological","Calendar years BP",632,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4835,5883,117400,9909,82556,9557,"Dendrochronological","Calendar years BP",633,NA,NA,FALSE,NA,"Ariz.","wood","",1,"Grasshopper Pueblo [P:14:1]",FALSE
4847,5895,117403,9912,82576,9560,"Carbon-14","Radiocarbon years BP",960,70,70,FALSE,NA,"WSU-1606","","",3,"Tatoosh [45CA207]",FALSE
4848,5896,117404,9913,82580,9561,"Carbon-14","Radiocarbon years BP",980,60,60,FALSE,NA,"WSU-1611","","",3,"Sooes [45CA25]",FALSE
4848,5896,117405,9913,82580,9562,"Carbon-14","Radiocarbon years BP",1110,60,60,FALSE,NA,"WSU-1612","","",3,"Sooes [45CA25]",FALSE
