"","obfuscation.problem","ndb.sites.siteid","ndb.sites.sitename","ndb.publications.publicationid","doi","isbn","ndb.publications.citation","ndb.publications.pubtypeid","ndb.collectionunits.collectionunitid","ndb.collectionunits.handle","discovery","ndb.analysisunits.analysisunitid","ndb.analysisunits.analysisunitname","ndb.geochronology.geochronid","ndb.geochronology.labnumber","ndb.geochronology.age","ndb.geochronology.errorolder","ndb.geochronology.erroryounger","ndb.geochronology.infinite","ndb.geochronology.materialdated","taxonname","ndb.variables.taxonid","elementdated","ndb.variables.variableelementid","ndb.repositoryinstitutions.repositoryid","repository","acronym","ndb.specimens.specimennr","ndb.geochronology.depth","ndb.geochronology.notes","ndb.radiocarbon.radiocarbonmethodid","ndb.radiocarbon.d13C","ndb.radiocarbon.d15N","ndb.radiocarbon.C:N","rejected","ndb.geochronology.agetypeid","ndb.geochronology.geochrontypeid","human","validationnotes","geochronologyid","datasetid","sampleid","datasetid.1","analysisunitid"
"419","",4221,"Bear Creek Shelter [41HI17]",NA,"10.1017/S0033822200004392",NA,NA,NA,5190,"BEARCRSH","literature search",81326,"Austin Focus",NA,"Tx-2960",1130,50,50,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"150-160cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"420","",4221,"Bear Creek Shelter [41HI17]",NA,"10.1017/S0033822200004392",NA,NA,NA,5190,"BEARCRSH","literature search",81326,"Austin Focus",NA,"Tx-2961",1030,50,50,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"140-150cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"421","",4221,"Bear Creek Shelter [41HI17]",NA,"10.1017/S0033822200004392",NA,NA,NA,5190,"BEARCRSH","literature search",81326,"Austin Focus",NA,"Tx-2940",1380,100,100,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"110-120cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"422","",4221,"Bear Creek Shelter [41HI17]",NA,"10.1017/S0033822200004392",NA,NA,NA,5190,"BEARCRSH","literature search",81327,"Late Archaic",NA,"Tx-2965",2380,220,220,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"250-260cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"423","",4221,"Bear Creek Shelter [41HI17]",NA,"10.1017/S0033822200004392",NA,NA,NA,5190,"BEARCRSH","literature search",81327,"Late Archaic",NA,"Tx-2958",4150,140,140,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"240-250cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"424","",4221,"Bear Creek Shelter [41HI17]",NA,"10.1017/S0033822200004392",NA,NA,NA,5190,"BEARCRSH","literature search",81329,"Toyah",NA,"Tx-2939",630,50,50,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"70-80cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"425","",4221,"Bear Creek Shelter [41HI17]",NA,"10.1017/S0033822200004392",NA,NA,NA,5190,"BEARCRSH","literature search",81329,"Toyah",NA,"Tx-2963",770,100,100,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"90-100cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"426","",4221,"Bear Creek Shelter [41HI17]",NA,"10.1017/S0033822200004392",NA,NA,NA,5190,"BEARCRSH","literature search",81330,"Transitional",NA,"Tx-2959",2110,150,150,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"220-230cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"427","",4221,"Bear Creek Shelter [41HI17]",NA,"10.1017/S0033822200004392",NA,NA,NA,5190,"BEARCRSH","literature search",81331,"Transitional Archaic Zone I",NA,"Tx-2942",1570,60,60,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"140-150cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"428","",4221,"Bear Creek Shelter [41HI17]",NA,"10.1017/S0033822200004392",NA,NA,NA,5190,"BEARCRSH","literature search",81331,"Transitional Archaic Zone I",NA,"Tx-2941",1340,60,60,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"140-150cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"429","",4221,"Bear Creek Shelter [41HI17]",NA,"10.1017/S0033822200004392",NA,NA,NA,5190,"BEARCRSH","literature search",81332,"Transitional Archaic Zone II",NA,"Tx-2964",1770,140,140,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"170-180cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"430","",4246,"Laubach Cave No. 5 [Inner Space Cavern]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5215,"LAUBACH5","literature search",81375,"Assemblage",NA,"TX-1419",28340,1710,1710,FALSE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"431","",4330,"Kincaid Shelter [41UV2]",NA,"10.1017/S0033822200036493",NA,NA,NA,5331,"KINCADSH","literature search",81560,"Zone 5",NA,"Tx-12",1765,145,145,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"66-72 in",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9670,81560
"432","",4330,"Kincaid Shelter [41UV2]",NA,"10.1017/S0033822200036493",NA,NA,NA,5331,"KINCADSH","literature search",81560,"Zone 5",NA,"Tx-5",1045,55,55,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"30-36 in",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9670,81560
"433","",4330,"Kincaid Shelter [41UV2]",NA,"10.1017/S0033822200036493",NA,NA,NA,5331,"KINCADSH","literature search",81560,"Zone 5",NA,"Tx-6",1120,60,60,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"30-36 in",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9670,81560
"434","",4330,"Kincaid Shelter [41UV2]",NA,"10.1017/S0033822200036493",NA,NA,NA,5331,"KINCADSH","literature search",81560,"Zone 5",NA,"Tx-20",10365,110,110,FALSE,"snail shells",NA,NA,NA,NA,NA,NA,NA,NA,"96-102 in",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9670,81560
"435","",4330,"Kincaid Shelter [41UV2]",NA,"10.1017/S0033822200036493",NA,NA,NA,5331,"KINCADSH","literature search",81560,"Zone 5",NA,"Tx-18",9110,155,155,FALSE,"snail shells",NA,NA,NA,NA,NA,NA,NA,NA,"84-90 in",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9670,81560
"436","",4330,"Kincaid Shelter [41UV2]",NA,"10.1017/S0033822200036493",NA,NA,NA,5331,"KINCADSH","literature search",81560,"Zone 5",NA,"Tx-17",10025,185,185,FALSE,"snail shells",NA,NA,NA,NA,NA,NA,NA,NA,"84-90 in",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9670,81560
"437","",4330,"Kincaid Shelter [41UV2]",NA,"10.1017/S0033822200036493",NA,NA,NA,5331,"KINCADSH","literature search",81560,"Zone 5",NA,"Tx-19",10065,185,185,FALSE,"snail shells",NA,NA,NA,NA,NA,NA,NA,NA,"90-96 in",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9670,81560
"438","",4330,"Kincaid Shelter [41UV2]",NA,"10.1017/S0033822200036493",NA,NA,NA,5331,"KINCADSH","literature search",81560,"Zone 5",NA,"Tx-13",6695,360,360,FALSE,"charcoal, snail shells",NA,NA,NA,NA,NA,NA,NA,NA,"12-18 in",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9670,81560
"439","",4330,"Kincaid Shelter [41UV2]",NA,"10.1017/S0033822200037280",NA,NA,NA,5331,"KINCADSH","literature search",81560,"Zone 5",NA,"Tx-213",750,130,130,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9670,81560
"440","",4330,"Kincaid Shelter [41UV2]",NA,"10.1017/S0033822200037280",NA,NA,NA,5331,"KINCADSH","literature search",81560,"Zone 5",NA,"Tx-212",1300,260,260,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9670,81560
"441","",4330,"Kincaid Shelter [41UV2]",NA,NA,9781585441945,"Bousman, C. Britt, Baker, B.W., and Kerr, A.C. ""Paleoindian Archeology in Texas"". Ch. 2 in Perttula, T. The Prehistory of Texas. United States: Texas A&M University Press, 2004.","2",5331,"KINCADSH","literature search",81560,"Zone 5",NA,"Tx-63",7900,800,800,FALSE,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9670,81560
"442","",4353,"Fairport Harbor [33LA5]",NA,"10.1017/S0033822200036250",NA,NA,NA,5355,"FAIRPORT","literature search",81593,"Assemblage",NA,"M-2069",180,100,100,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"date rejected as contaminated",2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,NA,NA
"443","",4415,"Back Creek Cave #2","16894.0",NA,NA,NA,NA,5417,"BACKCRK","researcher contributed",81699,"Assemblage",NA,"CAMS-16610",710,60,60,FALSE,"bone, Neotoma floridana Mandible, Carnegie Museum CM-38466","Neotoma floridana",NA,"Mandible",NA,29,"Carnegie Museum",NA,"CM-38466",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9695,81699
"444","",4415,"Back Creek Cave #2","16894.0",NA,NA,NA,NA,5417,"BACKCRK","researcher contributed",81699,"Assemblage",NA,"CAMS-16412",17620,60,100,FALSE,"bone, Microtus xanthognathus Mandible, Carnegie Museum CM-38473","Microtus xanthognathus",NA,"Mandible",NA,29,"Carnegie Museum",NA,"CM-38473",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9695,81699
"445","",4415,"Back Creek Cave #2","16894.0",NA,NA,NA,NA,5417,"BACKCRK","researcher contributed",81699,"Assemblage",NA,"CAMS-16406",520,60,60,FALSE,"bone, Neotoma floridana Mandible, Carnegie Museum CM-38466","Neotoma floridana",NA,"Mandible",NA,29,"Carnegie Museum",NA,"CM-38466",NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9695,81699
"446","",4419,"Merrell [24BE1659]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5421,"MERRELL","literature search",81705,"Assemblage",NA,"Beta-36206",33900,NA,NA,TRUE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9698,81705
"447","",4419,"Merrell [24BE1659]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5421,"MERRELL","literature search",81705,"Assemblage",NA,"Beta-83614",41940,NA,NA,TRUE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9698,81705
"448","",4451,"Bruly St. Martin [Grand Bayou] [IV 6]",NA,"10.1017/S0033822200001454",NA,NA,NA,5453,"BRULYMAR","literature search",81738,"Unit B",NA,"UGa-329",1240,65,65,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"449","",4451,"Bruly St. Martin [Grand Bayou] [IV 6]",NA,"10.1017/S0033822200001454",NA,NA,NA,5453,"BRULYMAR","literature search",81739,"Unit C",NA,"UGa-331",1380,185,185,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"450","",4451,"Bruly St. Martin [Grand Bayou] [IV 6]",NA,"10.1017/S0033822200001454",NA,NA,NA,5453,"BRULYMAR","literature search",81740,"Unit D",NA,"UGa-330",1555,70,70,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"451","",4451,"Bruly St. Martin [Grand Bayou] [IV 6]",NA,"10.1017/S0033822200001454",NA,NA,NA,5453,"BRULYMAR","literature search",81741,"Unit E",NA,"UGa-335",1275,60,60,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"452","",4461,"Mangrum [3CG636]",NA,"10.1017/S0033822200044131",NA,NA,NA,5476,"MANGRUM","literature search",81770,"Assemblage",NA,"Tx-3074",990,60,60,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"28-73cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"453","",4461,"Mangrum [3CG636]",NA,"10.1017/S0033822200044131",NA,NA,NA,5476,"MANGRUM","literature search",81770,"Assemblage",NA,"Tx-3073",930,50,50,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"28-73cm",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"454","",4466,"Mound [40LK3]",NA,NA,9780817308070,"McNutt, C. Prehistory of the Central Mississippi Valley. United States: University of Alabama Press, 1996.","4",5481,"MOUND","literature search",81775,"Feature 1",NA,"Tx-5916",1040,60,60,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"date rejected by author",2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,NA,NA
"455","",4466,"Mound [40LK3]",NA,NA,9780817308070,"McNutt, C. Prehistory of the Central Mississippi Valley. United States: University of Alabama Press, 1996.","4",5481,"MOUND","literature search",81775,"Feature 1",NA,"Tx-6859",1000,200,200,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"456","",4466,"Mound [40LK3]",NA,NA,9780817308070,"McNutt, C. Prehistory of the Central Mississippi Valley. United States: University of Alabama Press, 1996.","4",5481,"MOUND","literature search",81776,"Feature 2",NA,"Beta-67233",740,60,60,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"457","",4466,"Mound [40LK3]",NA,NA,9780817308070,"McNutt, C. Prehistory of the Central Mississippi Valley. United States: University of Alabama Press, 1996.","4",5481,"MOUND","literature search",81776,"Feature 2",NA,"Tx-5915",1050,70,70,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"date rejected by author",2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,NA,NA
"458","",4478,"Alexander [3CN117]",NA,NA,NA,"Nassaney, Michael S. “THE HISTORICAL AND ARCHAEOLOGICAL CONTEXT OF PLUM BAYOU CULTURE IN CENTRAL ARKANSAS.” Southeastern Archaeology 13, no. 1 (1994): 36–55. http://www.jstor.org/stable/40713016.","1",5493,"ALEXANDR","literature search",81790,"Mississippian",NA,"GX8830",825,150,150,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"459","",4478,"Alexander [3CN117]",NA,NA,NA,"Nassaney, Michael S. “THE HISTORICAL AND ARCHAEOLOGICAL CONTEXT OF PLUM BAYOU CULTURE IN CENTRAL ARKANSAS.” Southeastern Archaeology 13, no. 1 (1994): 36–55. http://www.jstor.org/stable/40713016.","1",5493,"ALEXANDR","literature search",81791,"Coles Creek",NA,"GX8831",1220,160,160,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"460","",4478,"Alexander [3CN117]",NA,NA,NA,"Nassaney, Michael S. “THE HISTORICAL AND ARCHAEOLOGICAL CONTEXT OF PLUM BAYOU CULTURE IN CENTRAL ARKANSAS.” Southeastern Archaeology 13, no. 1 (1994): 36–55. http://www.jstor.org/stable/40713016.","1",5493,"ALEXANDR","literature search",81791,"Coles Creek",NA,"GX8832",1615,160,160,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"461","",4482,"Ink Bayou [3PU252]",NA,NA,NA,"Drake, Eric Chadwick, ""Exploring the Social Dimensions of Grog-Temper Use at the Ink Bayou Site (3PU252): A Plum Bayou Culture Site in Central Arkansas"" (2001). Masters Theses 3884, Western Michigan University.","5",5498,"INKBAYOU","literature search",81804,"Feature 662",NA,"SMU-1524",1039,137,137,FALSE,"hickory nut shell","Carya",NA,"nutshell",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"462","",4518,"Walker-Hooper [47GL65]",NA,"10.1017/S0033822200011115",NA,NA,NA,5534,"WALKHOOP","literature search",81855,"Assemblage",NA,"WIS-268",710,45,45,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Feature 8, Level 4",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"463","",4518,"Walker-Hooper [47GL65]",NA,"10.1017/S0033822200011115",NA,NA,NA,5534,"WALKHOOP","literature search",81855,"Assemblage",NA,"WIS-270",720,55,55,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"1.5-2 ft","Feature 20",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"464","",4518,"Walker-Hooper [47GL65]",NA,"10.1017/S0033822200011115",NA,NA,NA,5534,"WALKHOOP","literature search",81855,"Assemblage",NA,"WIS-277",750,55,55,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"2-2.5 ft","Feature 67, Test Pit 45, Level 4",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"465","",4518,"Walker-Hooper [47GL65]",NA,"10.1017/S0033822200064560",NA,NA,NA,5534,"WALKHOOP","literature search",81855,"Assemblage",NA,"WIS-290",740,50,50,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"0.8-1.3 ft","Feature 67, Level 1",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"466","",4527,"Schmidt [20SA192]",NA,"10.1017/S0033822200019937",NA,NA,NA,5543,"SCHMDTMI","literature search",81864,"Assemblage",NA,"M-1731",6550,250,250,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"3 ft",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"467","",4527,"Schmidt [20SA192]",NA,"10.1017/S0033822200019937",NA,NA,NA,5543,"SCHMDTMI","literature search",81864,"Assemblage",NA,"M-1732",6650,250,250,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"468","",4527,"Schmidt [20SA192]",NA,"10.1017/S0033822200019937",NA,NA,NA,5543,"SCHMDTMI","literature search",81864,"Assemblage",NA,"M-1733",5400,200,200,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,"4-5 ft",NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"469","",4527,"Schmidt [20SA192]",NA,"10.1017/S0033822200019937",NA,NA,NA,5543,"SCHMDTMI","literature search",81864,"Assemblage",NA,"M-1734",8100,500,500,FALSE,"charcoal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"470","",4567,"Jeppson [West Richland] [CO151]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5583,"JEPPSON","literature search",81940,"Touchet Beds",NA,NA,13000,NA,NA,TRUE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"471","",4591,"Mercury Ridge",NA,"10.5066/P91UOARW",NA,NA,NA,5607,"MERCRIDG","literature search",82043,"Assemblage",NA,"UCLA-557",40001,NA,NA,TRUE,"Matrix, uriniferous material",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9753,82043
"472","",4591,"Mercury Ridge",NA,"10.5066/P91UOARW",NA,NA,NA,5607,"MERCRIDG","literature search",82043,"Assemblage",NA,"UCLA-560",7800,150,150,FALSE,"Matrix, uriniferous material, juniper twigs (216m)","Juniperus",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9753,82043
"473","",4591,"Mercury Ridge",NA,"10.5066/P91UOARW",NA,NA,NA,5607,"MERCRIDG","literature search",82043,"Assemblage",NA,"UCLA-559",9000,250,250,FALSE,"Matrix, uriniferous material",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9753,82043
"474","",4591,"Mercury Ridge",NA,"10.5066/P91UOARW",NA,NA,NA,5607,"MERCRIDG","literature search",82043,"Assemblage",NA,"UCLA-558",38001,NA,NA,TRUE,"Matrix, uriniferous material",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9753,82043
"475","",4592,"Spotted Range",NA,"10.5066/P91UOARW",NA,NA,NA,5608,"SPOTRIDG","literature search",82044,"Assemblage",NA,"UCLA-1064",8420,100,100,FALSE,"Uriniferous material",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9754,82044
"476","",4592,"Spotted Range",NA,"10.5066/P91UOARW",NA,NA,NA,5608,"SPOTRIDG","literature search",82044,"Assemblage",NA,"UCLA-935",9450,90,90,FALSE,"Uriniferous material",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9754,82044
"477","",4609,"Murray Springs [EE:8:25]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5625,"MURRAYSP","literature search",82102,"Unit F1",NA,"A-805b",11300,500,500,FALSE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"478","",4609,"Murray Springs [EE:8:25]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5625,"MURRAYSP","literature search",82102,"Unit F1",NA,"A-805a",11150,450,450,FALSE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"479","",4609,"Murray Springs [EE:8:25]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5625,"MURRAYSP","literature search",82102,"Unit F1",NA,"A-805",11230,340,340,FALSE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"480","",4612,"Lehner [Lehner Ranch] [UALP14]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5628,"LEHNER","literature search",82106,"Unit F1",NA,"A-42",11240,190,190,FALSE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9772,82106
"481","",4612,"Lehner [Lehner Ranch] [UALP14]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5628,"LEHNER","literature search",82106,"Unit F1",NA,"K-554",11180,140,140,FALSE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9772,82106
"482","",4612,"Lehner [Lehner Ranch] [UALP14]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5628,"LEHNER","literature search",82106,"Unit F1",NA,"A-375",10940,100,100,FALSE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9772,82106
"483","",4612,"Lehner [Lehner Ranch] [UALP14]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5628,"LEHNER","literature search",82106,"Unit F1",NA,"M-811",11290,500,500,FALSE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9772,82106
"484","",4612,"Lehner [Lehner Ranch] [UALP14]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5628,"LEHNER","literature search",82106,"Unit F1",NA,"A-40b",10900,450,450,FALSE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9772,82106
"485","",4612,"Lehner [Lehner Ranch] [UALP14]",NA,"10.1016/j.quaint.2004.04.016",NA,NA,NA,5628,"LEHNER","literature search",82106,"Unit F1",NA,"A-40a",12000,450,450,FALSE,"bone, Proboscidea","Proboscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9772,82106
"486","",4682,"Kings Canyon",NA,"10.5066/P91UOARW",NA,NA,NA,5710,"KNGSCN8A","literature search",82220,"Assemblage",NA,"A-2200",14600,430,430,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9835,82220
"487","",4682,"Kings Canyon",NA,"10.5066/P91UOARW",NA,NA,NA,5710,"KNGSCN8A","literature search",82220,"Assemblage",NA,"A-2201",12500,200,200,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9835,82220
"488","",4682,"Kings Canyon",NA,"10.5066/P91UOARW",NA,NA,NA,5710,"KNGSCN8A","literature search",82220,"Assemblage",NA,"A-2184",19130,140,140,FALSE,"Amberat, misc. midden debris (301m)","Neotoma sp.",NA,"amberat",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9835,82220
"489","",4682,"Kings Canyon",NA,"10.5066/P91UOARW",NA,NA,NA,5710,"KNGSCN8A","literature search",82220,"Assemblage",NA,NA,35610,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9835,82220
